day.frac,min.flux,mean.flux,max.flux
0.053472222,2.116131762,4.009798634,4.661104497
0.054166667,2.093856691,3.854483948,4.48056227
0.054861111,2.07158162,3.696219165,4.296590764
0.055555556,2.049306548,3.537954382,4.112619258
0.05625,1.782005694,3.379689599,3.928647753
0.056944444,1.782005694,3.22192333,3.745255733
0.057638889,1.782005694,3.06462689,3.562409857
0.058333333,1.782005694,2.90733045,3.379563981
0.059027778,1.782005694,2.755711045,3.203317253
0.059722222,1.782005694,2.60409164,3.027070525
0.060416667,1.782005694,2.452472236,2.850823798
0.061111111,1.782005694,2.294117375,2.680705608
0.061805556,1.782005694,2.283193201,2.686798121
0.0625,1.931428674,2.272269028,3.046256373
0.063194444,1.83725861,2.261344854,2.698983146
0.063888889,1.83725861,2.250420681,2.705075659
0.064583333,1.83725861,2.239496507,2.711168172
0.065277778,1.83725861,2.184699223,2.72944571
0.065972222,1.810416648,2.129901939,2.747723248
0.066666667,1.763838957,2.075104656,2.766000787
0.067361111,1.71645712,2.019361318,2.893943554
0.068055556,1.669075283,1.96361798,2.893943554
0.06875,1.620367431,1.906314625,2.893943554
0.069444444,1.571659579,1.84901127,3.046256373
0.070138889,1.522951727,1.791707915,3.046256373
0.070833333,1.474243875,1.734404559,3.046256373
0.071527778,1.414983011,1.664685896,3.046256373
0.072222222,1.366900359,1.60811807,3.046256373
0.072916667,1.318817707,1.551550244,3.046256373
0.073611111,0.688446328,1.494982418,2.893943554
0.074305556,0.688446328,1.433557153,2.893943554
0.075,0.688446328,1.379807905,2.893943554
0.075694444,0.668342683,1.318971908,2.820833401
0.076388889,0.668342683,1.253278472,2.826925914
0.077083333,0.63519231,1.187585036,2.833018427
0.077777778,0.63519231,1.1218916,2.839110939
0.078472222,0.63519231,1.054638146,2.839110939
0.079166667,0.63519231,0.986914863,2.833018427
0.079861111,0.63519231,0.919191579,2.826925914
0.080555556,0.63519231,0.851468296,2.820833401
0.08125,0.63519231,0.783745013,2.814740888
0.081944444,0.60861847,0.71602173,2.808648376
0.082638889,0.531971716,0.708979747,2.802555863
0.083333333,0.596647099,0.701937764,3.198569191
0.084027778,0.554477563,0.694895781,3.046256373
0.084722222,0.554477563,0.688799851,3.046256373
0.085416667,0.554477563,0.697564333,3.046256373
0.086111111,0.554477563,0.701733496,3.046256373
0.086805556,0.554477563,0.705902659,3.046256373
0.0875,0.544493685,0.710071822,2.893943554
0.088194444,0.544493685,0.714112251,2.893943554
0.088888889,0.544493685,0.722829382,2.893943554
0.089583333,0.544493685,0.713478633,2.893943554
0.090277778,0.544493685,0.704127883,2.893943554
0.090972222,0.538804189,0.694777133,2.839110939
0.091666667,0.538804189,0.690283823,2.839110939
0.092361111,0.538804189,0.677644666,2.808648376
0.093055556,0.538804189,0.672092258,2.784278325
0.09375,0.566558872,0.666539849,3.046256373
0.094444444,0.561839324,0.66098744,2.893943554
0.095138889,0.557119777,0.655435032,2.893943554
0.095833333,0.559326012,0.658030602,2.893943554
0.096527778,0.557200557,0.655530068,2.741630736
0.097222222,0.555075103,0.653029533,2.893943554
0.097916667,0.436488879,0.650528999,2.674613095
0.098611111,0.436488879,0.648028464,2.66242807
0.099305556,0.436488879,0.64552793,2.650243044
0.1,0.436488879,0.643295136,2.644150532
0.100694444,0.436488879,0.641062342,2.638058019
0.101388889,0.436488879,0.638829549,2.631965506
0.102083333,0.436488879,0.636596755,2.625872993
0.102777778,0.436488879,0.619503551,2.607595455
0.103472222,0.436488879,0.601659438,2.583225404
0.104166667,0.496243027,0.583815326,3.046256373
0.104861111,0.481075531,0.565971213,2.589317917
0.105555556,0.46601746,0.548255835,2.589317917
0.10625,0.448940486,0.528165278,2.589317917
0.106944444,0.447221212,0.526142603,2.589317917
0.107638889,0.445501938,0.524119927,2.589317917
0.108333333,0.443782664,0.522097252,2.589317917
0.109027778,0.44206339,0.520074576,2.589317917
0.109722222,0.445988622,0.524692496,2.589317917
0.110416667,0.449913854,0.529310417,2.589317917
0.111111111,0.453839086,0.533928337,2.589317917
0.111805556,0.344599629,0.538546257,2.522300277
0.1125,0.344599629,0.543164177,2.528392789
0.113194444,0.344599629,0.539634118,2.510115251
0.113888889,0.344599629,0.534721556,2.497930226
0.114583333,0.393507027,0.529808994,2.4857452
0.115277778,0.393507027,0.524896433,2.473560175
0.115972222,0.393507027,0.519983871,2.461375149
0.116666667,0.393507027,0.528572543,2.467467662
0.117361111,0.393507027,0.535699531,2.461375149
0.118055556,0.461402542,0.54282652,2.589317917
0.11875,0.467460483,0.549953509,2.589317917
0.119444444,0.473518423,0.557080498,2.589317917
0.120138889,0.479576364,0.564207487,2.589317917
0.120833333,0.489548316,0.575939195,2.589317917
0.121527778,0.493998596,0.581174819,2.589317917
0.122222222,0.386965391,0.586410442,2.424820073
0.122916667,0.386965391,0.59052096,2.412635047
0.123611111,0.386965391,0.592329953,2.394357509
0.124305556,0.386965391,0.594138946,2.376079971
0.125,0.506555748,0.595947939,2.741630736
0.125694444,0.508093392,0.597756932,2.437005098
0.126388889,0.509631036,0.599565925,2.437005098
0.127083333,0.505524174,0.594734322,2.437005098
0.127777778,0.501417312,0.58990272,2.437005098
0.128472222,0.49731045,0.585071117,2.437005098
0.129166667,0.493203588,0.580239515,2.28469228
0.129861111,0.455856628,0.575407912,2.199397101
0.130555556,0.455856628,0.579170846,2.187212076
0.13125,0.431948128,0.589882217,2.187212076
0.131944444,0.431948128,0.600593588,2.187212076
0.132638889,0.431948128,0.61130496,2.187212076
0.133333333,0.431948128,0.622016331,2.187212076
0.134027778,0.431948128,0.619226469,2.168934537
0.134722222,0.431948128,0.616964396,2.156749512
0.135416667,0.431948128,0.614702324,2.144564486
0.136111111,0.431948128,0.612440252,2.132379461
0.136805556,0.431948128,0.610178179,2.120194435
0.1375,0.431948128,0.62590865,2.150656999
0.138194444,0.431948128,0.643714875,2.181119563
0.138888889,0.567814608,0.668017186,2.28469228
0.139583333,0.588471572,0.692319496,2.28469228
0.140277778,0.610084875,0.717746912,2.296877305
0.140972222,0.614582027,0.743174328,2.339524894
0.141666667,0.614582027,0.759850444,2.369987458
0.142361111,0.614582027,0.77652656,2.400450022
0.143055556,0.594736801,0.793202675,2.430912586
0.14375,0.594736801,0.809878791,2.461375149
0.144444444,0.594736801,0.826554907,2.491837713
0.145138889,0.594736801,0.836149341,2.510115251
0.145833333,0.71888221,0.845743776,3.198569191
0.146527778,0.728058872,0.85653985,3.046256373
0.147222222,0.737235535,0.867335923,3.046256373
0.147916667,0.739106841,0.869537461,3.046256373
0.148611111,0.734786054,0.864454181,3.046256373
0.149305556,0.730465266,0.859370901,3.046256373
0.15,0.726144478,0.854287621,2.741630736
0.150694444,0.720802297,0.848002702,2.741630736
0.151388889,0.716365438,0.842782868,2.741630736
0.152083333,0.705383136,0.829862513,2.741630736
0.152777778,0.694400833,0.816942157,2.741630736
0.153472222,0.635829867,0.804021801,2.564947866
0.154166667,0.635829867,0.791101446,2.558855353
0.154861111,0.646160265,0.760188547,2.589317917
0.155555556,0.620076206,0.729501419,2.589317917
0.15625,0.593992147,0.69881429,2.589317917
0.156944444,0.506562329,0.668127162,2.382172484
0.157638889,0.506562329,0.637440033,2.339524894
0.158333333,0.506562329,0.667275833,2.473560175
0.159027778,0.481027503,0.706745077,2.625872993
0.159722222,0.50366056,0.745766014,2.772093299
0.160416667,0.320179244,0.782325209,2.912221092
0.161111111,0.320179244,0.818884404,3.052348886
0.161805556,0.320179244,0.857115144,3.204661704
0.1625,0.320179244,0.901974337,3.363067036
0.163194444,0.320179244,0.949905501,3.533657392
0.163888889,0.320179244,0.998409992,3.704247749
0.164583333,0.320179244,1.046914484,3.874838106
0.165277778,0.320179244,1.095867961,4.051520976
0.165972222,0.320179244,1.150825949,4.228203845
0.166666667,1.02803387,1.209451612,6.397138383
0.167361111,1.078805589,1.269183045,6.549451202
0.168055556,1.1305987,1.330116118,6.397138383
0.16875,1.199028457,1.410621714,6.244825564
0.169444444,1.257918982,1.479904685,6.244825564
0.170138889,1.317592937,1.550109338,6.549451202
0.170833333,1.377266892,1.62031399,6.397138383
0.171527778,1.436940847,1.690518643,6.70176402
0.172222222,1.598438365,1.880515723,6.854076839
0.172916667,1.692085137,2.065978331,6.854076839
0.173611111,1.701626086,2.243667197,7.006389658
0.174305556,1.674419565,2.416423731,6.829706788
0.175,1.752357662,2.587405298,7.036852221
0.175694444,1.775855299,2.710581879,7.091684836
0.176388889,1.775855299,2.830860044,7.128239912
0.177083333,2.214404472,2.951112369,8.377205025
0.177777778,1.792442374,3.073826435,7.311015295
0.178472222,1.812028116,3.196540502,7.463328113
0.179166667,1.812028116,3.787278895,7.487698164
0.179861111,1.812028116,4.355055578,7.658288521
0.180555556,4.181796248,4.919760291,8.377205025
0.18125,4.261259663,5.477757706,7.962914159
0.181944444,4.096067636,6.035755121,8.109134464
0.182638889,3.991255589,6.604270067,8.279724821
0.183333333,3.953537545,7.076748325,8.462500204
0.184027778,4.223793814,7.545558907,8.771173261
0.184722222,4.180948013,8.013338589,9.314933728
0.185416667,4.170872402,8.48111827,9.858694195
0.186111111,4.170872402,8.933094364,10.38408412
0.186805556,4.170872402,9.400268214,10.92714035
0.1875,6.918637108,9.866520383,19.35362838
0.188194444,7.043377507,10.33338933,18.67317359
0.188888889,7.168117905,10.80025827,18.67317359
0.189583333,7.346318475,11.1729668,18.52983651
0.190277778,7.515609016,11.51928137,18.52983651
0.190972222,7.693809585,11.87398645,18.84853134
0.191666667,7.872010155,12.23323891,16.02042994
0.192361111,8.054665738,12.59539214,16.02042994
0.193055556,8.241776336,12.96277253,16.02260572
0.19375,8.241776336,13.31594111,16.02260572
0.194444444,8.598177475,13.6693139,16.16308579
0.195138889,8.464527048,14.02167615,16.29919698
0.195833333,8.464527048,14.37365272,16.7083446
0.196527778,8.575902404,14.25725767,16.57304367
0.197222222,8.575902404,14.15701671,16.45652071
0.197916667,9.048133913,14.05736277,16.79049231
0.198611111,9.101594084,13.96227464,16.23014696
0.199305556,9.155054255,13.8671865,16.1196138
0.2,9.462450237,14.01091592,16.28668897
0.200694444,9.640650806,13.80665713,16.04925272
0.201388889,9.827761404,13.60450207,16.45264063
0.202083333,9.689655963,13.39966294,15.98104132
0.202777778,9.578280607,13.18544114,15.97319635
0.203472222,9.466905251,12.96605241,15.94382976
0.204166667,9.355529895,12.73147254,15.93262128
0.204861111,9.689655963,12.50512463,15.97110519
0.205555556,9.021403827,12.27775823,15.76009957
0.20625,9.132779183,12.0518016,15.77715906
0.206944444,9.021403827,11.82747907,15.76650739
0.207638889,9.021403827,11.60526136,15.76650739
0.208333333,9.675450341,11.38288275,23.02541076
0.209027778,7.374083219,11.16174567,17.36366133
0.209722222,7.418787631,10.93995575,17.66828696
0.210416667,7.363341911,10.75984795,17.21134851
0.211111111,7.16396035,10.56569455,17.05903569
0.211805556,7.156885922,10.3703725,16.90672287
0.2125,6.735064538,10.17828539,16.94937046
0.213194444,6.909993567,9.987769676,17.20525599
0.213888889,6.90145707,9.899770074,17.55862173
0.214583333,6.931414827,9.810014633,17.91807998
0.215277778,7.510819683,9.721871679,19.95297924
0.215972222,6.898317922,9.632327059,18.73447669
0.216666667,6.908005405,9.541674818,19.0269173
0.217361111,6.926207269,9.215667438,19.12439751
0.218055556,6.936257952,9.284686311,19.3132654
0.21875,7.94886123,9.351601447,22.54229716
0.219444444,7.560020811,9.422094809,19.68490868
0.220138889,7.529450402,9.501307166,19.87377658
0.220833333,7.576719302,9.905099837,20.52567544
0.221527778,7.601915443,10.08388805,21.04963154
0.222222222,8.716571936,10.25479051,22.0853587
0.222916667,8.864276828,10.42856097,22.11582127
0.223611111,9.009644253,10.59958147,22.63368485
0.224305556,9.138549391,10.75123458,23.01142064
0.225,9.278535068,10.91592361,23.33432382
0.225694444,9.41861574,11.0807244,24.21773816
0.226388889,8.840734276,11.24576418,23.98013017
0.227083333,8.840734276,11.42136305,24.31521837
0.227777778,8.861325833,11.5963922,24.7112317
0.228472222,8.84722295,11.78344732,25.1438001
0.229166667,10.17614989,11.97194104,33.20419446
0.229861111,10.33361985,12.15719982,29.24406118
0.230555556,10.48525215,12.33559076,29.396374
0.23125,10.59407937,12.68827414,29.70099964
0.231944444,10.56560045,12.82194552,29.24406118
0.232638889,10.73344814,12.953017,29.396374
0.233333333,10.39795984,13.0824865,28.33627678
0.234027778,10.41002221,13.21550474,28.75056765
0.234722222,10.4333025,13.41250379,29.26843123
0.235416667,10.66773404,13.62077884,29.71927717
0.236111111,11.75586446,13.83042878,32.44263037
0.236805556,11.534942,14.03337079,30.63315409
0.2375,11.534942,14.23217882,31.08400003
0.238194444,11.51346834,14.13191801,31.16320269
0.238888889,11.39272291,14.22206755,31.18757275
0.239583333,12.16616104,14.31313063,38.53514312
0.240277778,12.23746668,14.39701963,32.29031755
0.240972222,12.30535501,14.47688825,31.98569191
0.241666667,12.37731094,16.4796327,31.98569191
0.242361111,12.4291847,18.35455551,32.49746299
0.243055556,14.09539178,20.23093115,37.16432775
0.24375,13.26657919,22.10528177,33.52709764
0.244444444,13.29579545,23.966604,34.01449866
0.245138889,13.1738435,25.79855678,34.44706706
0.245833333,13.0718937,27.62065639,34.89182049
0.246527778,13.60693785,29.4434171,35.33048141
0.247222222,12.44999177,31.26758384,36.34633282
0.247916667,12.47676143,33.09782477,38.47385717
0.248611111,12.37672059,34.76414097,40.41083072
0.249305556,12.26280869,36.57609861,42.51710206
0.25,27.16667681,38.38910958,72.87985101
0.250694444,27.43397766,40.20300715,68.70646147
0.251388889,27.69236849,42.0144636,68.7651778
0.252083333,28.12450487,44.5977764,68.73816668
0.252777778,28.49427105,46.93806413,68.68015204
0.253472222,28.86403723,49.27940214,69.54290798
0.254166667,29.25607849,51.63014202,68.72627614
0.254861111,29.64366472,53.98602334,68.74548835
0.255555556,29.73722002,56.63369918,68.75698227
0.25625,29.84859538,58.586239,68.76837535
0.256944444,31.02917415,60.53345612,72.08734348
0.257638889,29.84859538,62.48314148,72.63218889
0.258333333,30.07134609,64.43115704,74.89661784
0.259027778,29.73722002,64.5354858,75.01789256
0.259722222,29.73722002,64.48586878,74.96021632
0.260416667,32.26766811,64.44658686,94.34925183
0.261111111,32.38795349,64.40586602,86.15331605
0.261805556,32.50823888,64.34803674,86.22379334
0.2625,33.33241651,65.09267188,86.33024114
0.263194444,33.85810819,65.80670751,86.34023252
0.263888889,34.66001075,66.52696454,95.55169629
0.264583333,33.52398212,67.2432309,78.16545283
0.265277778,33.30123141,67.95464934,78.99242596
0.265972222,33.30123141,68.57616851,79.71489759
0.266666667,33.0784807,69.01723712,80.22760835
0.267361111,36.97661816,69.45954698,80.74176197
0.268055556,32.0761025,69.89844912,81.25195436
0.26875,32.41022857,70.31473608,81.73585821
0.269444444,32.18747785,70.00804801,81.37935524
0.270138889,31.85335179,69.39402472,80.66559702
0.270833333,40.5584496,68.79290695,91.1825369
0.271527778,40.995041,68.18379383,89.4766618
0.272222222,41.41826735,67.48662067,89.67667199
0.272916667,42.16670974,66.84522808,89.57219426
0.273611111,42.77259168,66.59884444,89.44270349
0.274305556,43.38292863,66.35246325,90.14913433
0.275,43.99772059,66.1177596,82.51088048
0.275694444,44.63478763,65.89526215,82.56592714
0.276388889,45.21839449,65.75173555,82.39472162
0.277083333,44.21601629,65.49343275,81.73750822
0.277777778,46.7865595,65.21178811,85.43667747
0.278472222,45.66389592,64.93474982,75.48200847
0.279166667,46.2207727,64.67313143,75.17789577
0.279861111,45.10701914,63.62222157,73.95628813
0.280555556,44.438767,62.49231783,72.64285574
0.28125,48.24334916,61.36161336,76.91236967
0.281944444,48.28344429,60.24284459,70.02800378
0.282638889,48.33690446,59.13464914,68.73980572
0.283333333,48.67103053,58.80994038,68.36235498
0.284027778,48.93006848,58.04682677,69.11346459
0.284722222,48.69064699,57.28311411,76.61334778
0.285416667,43.69677315,56.5171781,71.52000712
0.286111111,43.46331528,55.74962472,72.70195459
0.286805556,43.51087188,54.97490951,73.94482719
0.2875,43.43256812,54.4654596,74.97446185
0.288194444,44.34336458,53.94498439,75.99191148
0.288888889,41.41736147,53.42120957,77.07637875
0.289583333,41.54659882,52.94029171,78.11210591
0.290277778,41.72383554,52.18898067,79.0137978
0.290972222,41.85383123,51.69200079,79.89721215
0.291666667,43.59800449,51.29176999,111.9499217
0.292361111,43.25316469,50.88607611,93.21544501
0.293055556,42.91066945,50.48314053,93.36775783
0.29375,43.70181288,51.41389751,90.93075273
0.294444444,43.45822288,52.20198017,90.01687582
0.295138889,45.04427918,52.99326963,99.76489621
0.295833333,39.12388792,53.7817284,88.18912199
0.296527778,39.21537739,54.50878901,88.64606045
0.297222222,39.05319702,56.08777562,89.71834269
0.297916667,38.09993764,57.43685856,90.9185677
0.298611111,40.27509766,58.78137502,99.15564494
0.299305556,38.14498789,60.11826162,93.31901773
0.3,40.1146204,60.97517541,94.41567002
0.300694444,40.1990871,61.08130304,94.03184172
0.301388889,40.36768754,61.76822654,93.928269
0.302083333,53.41536947,62.84161114,112.7114858
0.302777778,54.34023759,63.92969128,94.89088601
0.303472222,55.28236965,65.03808194,94.43394756
0.304166667,57.31674311,67.43146248,95.23815924
0.304861111,58.88260613,69.72449691,96.52977194
0.305555556,61.21407477,72.01655855,108.9036653
0.30625,63.02173726,74.14322031,98.91194443
0.306944444,64.85865506,76.30430007,100.0877994
0.307638889,66.69111104,78.46013063,101.1905442
0.308333333,60.06324934,80.5151877,101.9094607
0.309027778,61.27469733,82.63351339,102.5918221
0.309722222,58.71520375,84.78651448,103.3594787
0.310416667,65.37733391,86.94023123,104.0601177
0.311111111,65.37733391,88.35537555,104.5414262
0.311805556,64.70908177,89.54453576,105.1506775
0.3125,77.13488201,90.74692002,139.5185419
0.313194444,77.76227349,91.94686949,120.4794395
0.313888889,78.1721348,93.27380318,120.2384489
0.314583333,78.82702189,94.0855895,117.2808704
0.315277778,79.2368832,95.02505844,116.0623678
0.315972222,79.64228949,95.96492419,126.7242651
0.316666667,77.96274913,97.13417173,112.9115365
0.317361111,77.96274913,98.2347005,116.4193293
0.318055556,78.96512733,99.49720961,117.5425347
0.31875,77.73999841,100.5310123,117.7939038
0.319444444,81.90989174,100.9242968,139.9143011
0.320138889,80.52438231,101.3005064,117.7546029
0.320833333,80.19025624,101.7777582,118.309374
0.321527778,79.85613018,100.7054643,117.2884235
0.322222222,78.74237662,99.81392056,119.0873159
0.322916667,80.23035137,99.10109157,131.2936497
0.323611111,78.85375197,98.02375412,123.1478047
0.324305556,78.6755514,97.15604649,123.2033708
0.325,78.74237662,97.35936762,129.8900229
0.325694444,77.07174628,96.69738975,114.1224314
0.326388889,78.87602704,96.17001955,123.5256959
0.327083333,77.07174628,95.58795438,111.1141693
0.327777778,75.31231836,94.96947531,110.3952315
0.328472222,75.08932142,93.69332569,108.9117987
0.329166667,75.06698987,92.83929093,107.9190443
0.329861111,74.08406098,91.96537161,110.1221679
0.330555556,67.71621638,91.02467915,105.8096877
0.33125,67.27071496,89.9117928,104.5160369
0.331944444,61.35133827,88.56130178,102.9461875
0.332638889,64.93183249,87.10346195,101.2515528
0.333333333,72.84393777,86.01026078,134.9491573
0.334027778,67.7479211,84.68404991,106.618973
0.334722222,71.26686273,83.89748269,105.2481577
0.335416667,70.59861059,83.2039765,103.268091
0.336111111,69.8813533,82.67310749,99.82046014
0.336805556,69.19973612,82.50518049,105.4004705
0.3375,65.26595855,82.33139409,95.70436481
0.338194444,64.48633106,81.96548091,95.27901689
0.338888889,63.14982679,82.07259894,95.40353394
0.339583333,62.92707608,81.87972433,95.17933099
0.340277778,66.44935501,81.16825504,97.93714239
0.340972222,58.5834372,81.00477383,94.16226352
0.341666667,59.02893862,80.65456867,93.75517503
0.342361111,58.47206184,79.20327375,92.06814836
0.343055556,57.91518507,78.56633109,91.32774801
0.34375,63.14537178,77.63350742,100.6787731
0.344444444,59.14031398,76.65358376,94.91235401
0.345138889,59.25168934,75.35347392,98.11426331
0.345833333,58.69481256,74.97472927,97.63902271
0.346527778,57.24693293,74.16850236,94.87806303
0.347222222,62.36481972,73.37037614,104.4275489
0.347916667,60.58819361,72.57343966,88.62762895
0.348611111,57.65534901,71.87300114,85.88615218
0.349305556,57.87736254,71.10041153,85.88005966
0.35,58.14223583,70.60106109,86.11157515
0.350694444,59.27538962,69.73575249,87.88449636
0.351388889,54.2128896,68.87065924,86.53195853
0.352083333,54.09992152,68.17731009,86.81221411
0.352777778,52.75809768,67.69436124,86.95234191
0.353472222,45.36415408,67.17005793,87.33617021
0.354166667,56.55315765,66.53312665,123.9826344
0.354861111,50.43262376,65.71477343,95.95707574
0.355555556,50.29791402,65.04542516,96.10938856
0.35625,48.83993215,64.31014707,92.45388092
0.356944444,48.54679362,63.49035571,90.93075273
0.357638889,50.03182573,63.01377073,97.78482957
0.358333333,48.45879591,62.50475896,90.74797735
0.359027778,48.47138794,61.94482631,91.33895108
0.359722222,48.41397329,61.46926649,92.02131251
0.360416667,51.86194451,61.01405236,92.27110553
0.361111111,51.47928282,60.56386214,104.181968
0.361805556,51.10752499,60.12649998,92.75241404
0.3625,51.16324355,60.19205124,93.0692247
0.363194444,50.56382955,59.48685829,91.49735641
0.363888889,50.26981713,59.14096133,90.58957202
0.364583333,49.96901616,58.78707783,112.2545473
0.365277778,47.38641306,58.26910821,95.80476293
0.365972222,47.52791837,57.76431544,96.4140142
0.366666667,47.06086226,58.35241359,96.4140142
0.367361111,46.24366717,58.0706906,95.34782447
0.368055556,49.11200158,57.77882539,104.943532
0.36875,44.53958945,57.45989043,88.91413101
0.369444444,44.53337935,56.80931745,88.84102086
0.370138889,43.46415186,55.91734139,88.42063748
0.370833333,46.74693762,54.9963972,88.03680917
0.371527778,46.03053652,54.15357238,87.67125841
0.372222222,43.08231327,53.29293974,87.38491031
0.372916667,42.77788966,52.36985308,87.06200714
0.373611111,37.83307771,51.64313107,86.19687033
0.374305556,37.81994716,51.11295272,85.31954849
0.375,43.00512295,50.59426229,119.5655626
0.375694444,42.47218248,50.02332083,88.18912199
0.376388889,42.06559746,49.48893819,87.73218354
0.377083333,41.63660555,49.40410116,86.05674253
0.377777778,38.17658714,49.06174103,84.38130153
0.378472222,41.4485875,48.76304411,93.67238346
0.379166667,38.69103533,48.51252692,81.61530074
0.379861111,40.29905245,48.13196017,81.45689541
0.380555556,35.71791086,47.97980179,81.69450341
0.38125,35.5382279,48.1365112,81.90774135
0.381944444,41.08672232,48.33732038,90.62612709
0.382638889,36.12012304,48.72738475,82.51699263
0.383333333,36.50574681,49.19273027,82.84598832
0.384027778,34.92835625,48.53501489,81.43252536
0.384722222,34.88803596,48.71152735,80.79281152
0.385416667,41.55683715,48.89039665,94.58626038
0.386111111,37.26443655,48.93706025,79.586494
0.386805556,38.18606995,48.99943483,79.00770529
0.3875,38.14066155,49.67923308,79.9215822
0.388194444,38.67007482,49.68975996,80.50037091
0.388888889,42.19675635,49.64324276,90.62612709
0.389583333,42.49729857,49.99682184,81.737151
0.390277778,42.7239317,50.26344906,82.40123489
0.390972222,42.58756635,50.10301924,82.88254339
0.391666667,42.74248253,50.28527357,83.52225723
0.392361111,42.85212048,50.41425939,84.22898871
0.393055556,43.02797925,50.62115206,84.50315178
0.39375,43.02902421,50.62238143,84.97836778
0.394444444,42.62820702,50.64799921,85.11849557
0.395138889,39.50204705,50.93316923,85.35610357
0.395833333,43.50013259,51.17662657,116.5193063
0.396527778,38.91473152,51.46419964,95.34782447
0.397222222,39.31056185,51.72605839,95.95707574
0.397916667,43.23146642,51.74415234,96.4140142
0.398611111,41.20405622,51.70083115,95.65245011
0.399305556,41.88368336,51.6221652,102.6588398
0.4,39.99302746,51.59534877,89.864563
0.400694444,39.24669547,51.48726834,87.88449636
0.401388889,39.32482553,51.62438699,86.82439914
0.402083333,34.9141601,51.59140967,87.0924697
0.402777778,43.81061346,51.54189819,98.08945521
0.403472222,43.32429961,51.64189887,87.60424077
0.404166667,43.35953842,51.88368295,87.86621882
0.404861111,43.61977361,51.31738072,86.55632858
0.405555556,43.60088916,51.29516371,85.76430192
0.40625,43.55758171,51.24421378,101.59265
0.406944444,43.35079954,51.00094063,84.10104594
0.407638889,43.20236094,50.82630699,83.18716903
0.408333333,44.13069561,51.91846542,84.52752183
0.409027778,44.5659151,52.43048836,85.35001105
0.409722222,45.03516579,52.98254798,91.99694246
0.410416667,45.28567113,53.27726015,87.14730231
0.411111111,45.01810572,53.90769062,88.06117923
0.411805556,44.75322135,54.06660882,88.87148342
0.4125,44.63995872,54.07161907,89.73052772
0.413194444,45.96649523,54.07822968,90.58957202
0.413888889,38.44262017,54.22518013,91.55828154
0.414583333,38.22787579,54.36718154,92.47215845
0.415277778,38.06191204,54.35901701,92.91081937
0.415972222,37.49309136,54.35144784,93.33120275
0.416666667,46.19379252,54.34563825,136.1676599
0.417361111,46.17774644,54.32676052,110.4267935
0.418055556,46.19731474,54.34978205,111.0360448
0.41875,45.58745906,54.38554048,108.5990397
0.419444444,45.98918213,54.10492016,108.9036653
0.420138889,45.77680397,53.8550635,118.3470601
0.420833333,43.43076745,53.64474555,103.1157782
0.421527778,43.50001383,53.53634498,103.268091
0.422222222,45.41604923,53.43064615,103.4204039
0.422916667,45.48742909,53.51462246,102.0495885
0.423611111,45.55173149,53.59027234,112.559173
0.424305556,45.33096807,53.66488285,100.1852796
0.425,45.24997963,53.74390393,100.6787731
0.425694444,44.75428501,52.65210001,99.06425724
