"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
6,10,33.5,33.5,30,0.1,3,2012-02-09,3,33.33,2.20068615884927,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4762718750741,33.4910387661776,33.5,33.3302061890085,33.4246623490285,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,34.1445982995461,34.75,0.605401700453911,0.0174216316677384,19.22,"Day","Winter Day"
7,10,33.5,33.5,30,1,1,2014-02-19,3,33.24,1.22342179178317,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4824477181746,33.6301517376495,34.0602104837063,32.9670264611331,35.2343942932842,37.8013800099179,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.9553022852277,18.1499996185303,16.8053026666974,0.925912012115967,19.0333333333333,"Night","Winter Night"
8,10,33.5,33.5,30,0.1,1,2014-02-19,3,32.79,2.03951567900108,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4961967334248,33.5138874601621,33.5696361027647,33.4041031330158,33.7222347042662,34.1142158322045,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.5510200989242,18.1499996185303,16.4010204803939,0.903637511025029,19.0333333333333,"Night","Winter Night"
9,10,33.5,33.5,30,1,2,2014-02-19,3,33.2,0.791485400341395,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4807997921861,33.5940707368986,33.9196439726448,32.9607429874563,34.7942764974635,36.8326427105823,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,33.5822285542331,18.1499996185303,15.4322289357028,0.850260565292093,19.0333333333333,"Night","Winter Night"
10,10,33.5,33.5,30,0.1,2,2014-02-19,3,33.09,2.09968576656658,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4957123907213,33.5073777781434,33.5422118908297,33.4021806457154,33.6336643352853,33.9002349155668,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.0249189976942,18.1499996185303,15.8749193791639,0.874651223846658,19.0333333333333,"Night","Winter Night"
11,10,33.5,33.5,30,1,3,2014-02-19,3,33.34,0.356849562716789,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4786803558674,33.5561771327846,33.7703993090601,32.9549509631499,34.3258791336674,35.7911899628319,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,32.0276881567744,18.1499996185303,13.8776885382442,0.764610954816535,19.0333333333333,"Night","Winter Night"
12,10,33.5,33.5,30,0.1,3,2014-02-19,3,32.82,2.16313089436885,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4949430232796,33.5007158183379,33.514128961894,33.3992310536207,33.5429293567443,33.6808011770075,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,33.482908809772,18.1499996185303,15.3329091912417,0.844788402947818,19.0333333333333,"Night","Winter Night"
13,10,33.5,33.5,30,1,1,2007-02-27,3,33.56,1.1787098488705,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4712432439745,33.5748932300869,33.8729926680357,32.78145502191,34.6710429382034,36.9467255082557,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,55.0933301286294,24.25,30.8433301286294,1.27188990221152,19.2025,"Day","Winter Day"
14,10,33.5,33.5,30,0.1,1,2007-02-27,3,32.6,2.04518585585248,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4923669754644,33.4983411110333,33.5111821273203,33.3577452812529,33.5371356033778,33.7397587579298,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,35.3053471400862,24.25,11.0553471400862,0.455890603714895,19.2025,"Day","Winter Day"
15,10,33.5,33.5,30,1,2,2007-02-27,3,33.21,0.716787259483627,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4697160724798,33.5400928233068,33.7323464099134,32.7933595886882,34.2290010417763,35.9468891648982,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,51.0987948900166,24.25,26.8487948900166,1.10716679958831,19.2025,"Day","Winter Day"
16,10,33.5,33.5,30,0.1,2,2007-02-27,3,33.04,2.11032697031343,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.483088882898,33.4916860364043,33.5,33.3411119643549,33.4465612577751,33.5322039276578,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,34.5727173865262,24.25,10.3227173865262,0.425679067485617,19.2025,"Day","Winter Day"
17,10,33.5,33.5,30,1,3,2007-02-27,3,33.07,0.266680577654228,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4658665415909,33.5014028771884,33.5780541581364,32.7883862040272,33.7441913202372,34.8604054133929,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,46.8568884905487,24.25,22.6068884905487,0.932242824352522,19.2025,"Day","Winter Day"
18,10,33.5,33.5,30,0.1,3,2007-02-27,3,32.87,2.17876966722386,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4543637542897,33.484868580329,33.5,33.1979539792421,33.3536936069677,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,33.8219754590538,24.25,9.57197545905376,0.394720637486753,19.2025,"Day","Winter Day"
19,10,33.5,33.5,30,1,1,2008-04-23,3,33.62,2.49835978216953,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.485260454206,33.7432395640094,34.5164644583388,33.0023092917545,36.6637964166599,41.1286648720487,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,41.8090507825125,26.25,15.5590507825125,0.592725744095714,23.33,"Night","Spring Night"
20,10,33.5,33.5,30,0.1,1,2008-04-23,3,33.23,1.95440654420113,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4982061093497,33.5434139653676,33.6929563270996,33.4373607798221,34.1205219601717,35.0981779011813,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.3090229475021,26.25,11.0590229475021,0.421296112285793,23.33,"Night","Spring Night"
21,10,33.5,33.5,30,1,2,2008-04-23,3,33.57,1.98486023326421,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.483826165282,33.6939040979605,34.3253766093368,32.9945939174314,36.070980137095,39.8416445370851,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,40.0096001302411,26.25,13.7596001302411,0.524175243056804,23.33,"Night","Spring Night"
22,10,33.5,33.5,30,0.1,2,2008-04-23,3,33.26,2.0099480872565,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4980351540383,33.5341042176965,33.653631814505,33.4367012586397,33.9942492157514,34.7911507612819,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,36.5375183513281,26.25,10.2875183513281,0.391905461002974,23.33,"Night","Spring Night"
23,10,33.5,33.5,30,1,3,2008-04-23,3,33.48,1.43837889502193,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4829995598638,33.6437502517991,34.1255789965688,33.0035060104246,35.4484604073605,38.4562555619582,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.9532124323766,26.25,11.7032124323766,0.445836664090538,23.33,"Night","Spring Night"
24,10,33.5,33.5,30,0.1,3,2008-04-23,3,33.38,2.07258082267975,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4977826587974,33.5245593976709,33.6132854227493,33.435441600551,33.8646389992634,34.47562590282,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,35.7410691442383,26.25,9.49106914423834,0.361564538828127,23.33,"Night","Spring Night"
25,10,33.5,33.5,30,1,1,2007-05-02,3,33.21,2.73557060749365,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.493951537547,33.8350866687349,34.8359451367103,33.2154866990561,37.6266960161547,42.7414364080074,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,70.2828576311579,47.25,23.0328576311579,0.487467886373713,28.89,"Day","Spring Day"
26,10,33.5,33.5,30,0.1,1,2007-05-02,3,33.33,1.96385933814568,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.499067749288,33.5563141884289,33.7412069741763,33.4584577012754,34.2657615469522,35.3514891738772,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,39.8127472240702,47.25,7.43725277592978,0.157402175151953,28.89,"Day","Spring Day"
27,10,33.5,33.5,30,1,2,2007-05-02,3,33.61,2.25221540763388,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4933089135409,33.7851028061753,34.6448074334746,33.2091702244002,37.0351393443724,41.4740802415121,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,65.5992690528476,47.25,18.3492690528476,0.388344318578785,28.89,"Day","Spring Day"
28,10,33.5,33.5,30,0.1,2,2007-05-02,3,33.17,2.01495426744518,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4989809077893,33.5467094576125,33.7010321474335,33.4579420201173,34.1371892996414,35.0430470087883,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,38.8092591066563,47.25,8.44074089334367,0.178640018906744,28.89,"Day","Spring Day"
29,10,33.5,33.5,30,1,3,2007-05-02,3,33.31,1.75121828244517,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4924532985909,33.7316715800033,34.4391779334007,33.2013148859824,36.3975549816856,40.0982157651746,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,60.5721266157356,47.25,13.3221266157356,0.281949769645198,28.89,"Day","Spring Day"
30,10,33.5,33.5,30,0.1,3,2007-05-02,3,33.44,2.07309756277471,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4988559274368,33.5368701112361,33.6598438466376,33.4570481275409,34.0053164604497,34.726271488542,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,37.779012918666,47.25,9.47098708133399,0.200444171033524,28.89,"Day","Spring Day"
31,10,33.5,33.5,30,1,1,2018-06-22,3,33.25,3.50189499434837,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4960298147116,33.9163258466953,35.1704225633056,33.2796201301858,38.7005872839693,45.1846564894922,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,51.6501213896709,37.4500007629395,14.2001206267314,0.37917544292239,36.11,"Night","Summer Night"
32,10,33.5,33.5,30,0.1,1,2018-06-22,3,33.32,1.99179868480697,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4994850600256,33.573574097814,33.817192925559,33.4713426806233,34.5202317920188,36.0188734141986,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,40.0265698993318,37.4500007629395,2.57656913639232,0.0688002425607985,36.11,"Night","Summer Night"
33,10,33.5,33.5,30,1,2,2018-06-22,3,33.69,3.02693553563316,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4957264302684,33.8643798424989,34.9716880311181,33.2779402089171,38.0860691603162,43.8785886198336,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,49.8685039880998,37.4500007629395,12.4185032251604,0.331602215545205,36.11,"Night","Summer Night"
34,10,33.5,33.5,30,0.1,2,2018-06-22,3,33.13,2.02683300027036,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4994425243744,33.5632687647947,33.7740666072664,33.4711161456107,34.382018630167,35.6873237310814,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,39.1952820323544,37.4500007629395,1.74528126941493,0.0466029701965203,36.11,"Night","Summer Night"
35,10,33.5,33.5,30,1,3,2018-06-22,3,33.27,2.53226697553279,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4952527992183,33.8085375652861,34.7571492445151,33.2735594660213,37.4215966842737,42.4583819338944,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,47.8282438942018,37.4500007629395,10.3782431312623,0.277122641384099,36.11,"Night","Summer Night"
36,10,33.5,33.5,30,0.1,3,2018-06-22,3,32.96,2.07009650577833,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4993818541866,33.5527147817884,33.7298662476877,33.4706555451173,34.2403034638137,35.3469208888419,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.3382580214467,37.4500007629395,0.888257258507281,0.0237184843901606,36.11,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2016-07-13,3,32.72,3.42961882467346,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.497396328768,33.9223781879666,35.1698753530192,33.3341131826601,38.6863209587576,45.0572472899123,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,75.6331955952329,61.3499984741211,14.2831971211118,0.232814954789882,38.8076470588235,"Day","Summer Day"
38,10,33.5,33.5,30,0.1,1,2016-07-13,3,33.06,1.9885302145245,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4996584831921,33.5746209097926,33.8178320332188,33.4782944590179,34.5194892016783,35.9973337767487,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,41.634124750489,61.3499984741211,19.7158737236321,0.321367142852476,38.8076470588235,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,3,32.82,2.95098809166792,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4971701755451,33.8705154999682,34.9714366063666,33.33178557967,38.0733014214687,43.7537488211922,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.9936729032721,61.3499984741211,9.64367442915102,0.157191111149236,38.8076470588235,"Day","Summer Day"
40,10,33.5,33.5,30,0.1,2,2016-07-13,3,33.59,2.02425539108947,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4996330745261,33.5642620363316,33.774367319216,33.4781951862379,34.3802213472538,35.6622196506657,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,40.5679509870945,61.3499984741211,20.7820474870265,0.338745688735313,38.8076470588235,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,3,33.06,2.45023570733262,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4968811902703,33.8150148895501,34.7577063732509,33.3290189506149,37.4117892052261,42.336576520524,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,66.0018623361495,61.3499984741211,4.65186386202845,0.0758250037119515,38.8076470588235,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,3,33.35,2.06842906868946,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.9,"Portland Cement Concrete High A","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4995969275603,33.5536539876787,33.7298192920777,33.4779399346123,34.2374186798141,35.3181139603222,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,39.4732772201133,61.3499984741211,21.8767212540078,0.35658878236543,38.8076470588235,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,3,33.74,3.22381650000037,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4970595852461,33.8981752757617,35.083027908782,33.3243670787522,38.4019273745859,44.4485856803798,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,73.8377513822276,61.0499992370605,12.7877521451671,0.209463592219085,34.9925,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,3,33.97,2.00433976486915,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.96,"Portland Cement Concrete Low A","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4995761697544,33.5693649696222,33.7971436358591,33.4755273343229,34.4494524859796,35.8248759382882,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,41.0985296868499,61.0499992370605,19.9514695502106,0.326805402121922,34.9925,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,3,33.44,2.75755389414448,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete Med A","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4968238881066,33.8476369624119,34.8887693116154,33.3225815611708,37.8034431014288,43.1733092920182,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,69.2720962597229,61.0499992370605,8.22209702266235,0.13467808559236,34.9925,"Day","Summer Day"
