"station.name","RMSE","MAPE"
"Phoenix Encanto",5.25020826365234,0.175278923263958
"Durango Complex",6.99304029068496,0.230600426651036
"Phoenix Greenway",7.17154709347712,0.340364431045161
"DW0931 Scottsdale",8.90227094474938,0.219645655314518
"Mesa",11.2513799281215,0.33113601293456
